"","swis_code","reassessed","appointed","year","cohort"
"14772","352800",100,1,"2008",9
"14773","352800",100,1,"2009",9
"14774","352800",100,1,"2010",9
"14775","352800",100,1,"2011",9
"14776","353000",0,0,"1987",18
"14777","353000",0,0,"1988",18
"14778","353000",0,0,"1989",18
"14779","353000",0,0,"1990",18
"14780","353000",100,0,"1991",18
"14781","353000",0,0,"1992",18
"14782","353000",0,0,"1993",18
"14783","353000",0,0,"1994",18
"14784","353000",0,1,"1995",18
"14785","353000",0,1,"1996",18
"14786","353000",0,1,"1997",18
"14787","353000",0,1,"1998",18
"14788","353000",0,1,"1999",18
"14789","353000",0,1,"2000",18
"14790","353000",100,1,"2001",18
"14791","353000",100,1,"2002",18
"14792","353000",100,1,"2003",18
"14793","353000",100,1,"2004",18
"14794","353000",100,1,"2005",18
"14795","353000",100,1,"2006",18
"14796","353000",0,1,"2007",18
"14797","353000",100,1,"2008",18
"14798","353000",100,1,"2009",18
"14799","353000",100,1,"2010",18
"14800","353000",100,1,"2011",18
"14801","353200",0,0,"1987",23
"14802","353200",0,0,"1988",23
"14803","353200",0,0,"1989",23
"14804","353200",100,1,"1990",23
"14805","353200",0,1,"1991",23
"14806","353200",0,1,"1992",23
"14807","353200",0,1,"1993",23
"14808","353200",0,1,"1994",23
"14809","353200",0,1,"1995",23
"14810","353200",0,1,"1996",23
"14811","353200",0,1,"1997",23
"14812","353200",0,1,"1998",23
"14813","353200",0,1,"1999",23
"14814","353200",0,1,"2000",23
"14815","353200",0,1,"2001",23
"14816","353200",0,1,"2002",23
"14817","353200",0,1,"2003",23
"14818","353200",100,1,"2004",23
"14819","353200",100,1,"2005",23
"14820","353200",100,1,"2006",23
"14821","353200",0,1,"2007",23
"14822","353200",100,1,"2008",23
"14823","353200",0,1,"2009",23
"14824","353200",100,1,"2010",23
"14825","353200",0,1,"2011",23
"14826","353400",0,0,"1987",1
"14827","353400",0,0,"1988",1
"14828","353400",0,0,"1989",1
"14829","353400",0,0,"1990",1
"14830","353400",100,0,"1991",1
"14831","353400",0,0,"1992",1
"14832","353400",0,0,"1993",1
"14833","353400",0,0,"1994",1
"14834","353400",0,0,"1995",1
"14835","353400",0,0,"1996",1
"14836","353400",100,0,"1997",1
"14837","353400",0,0,"1998",1
"14838","353400",0,0,"1999",1
"14839","353400",0,0,"2000",1
"14840","353400",0,0,"2001",1
"14841","353400",0,0,"2002",1
"14842","353400",0,0,"2003",1
"14843","353400",0,0,"2004",1
"14844","353400",100,0,"2005",1
"14845","353400",100,0,"2006",1
"14846","353400",100,0,"2007",1
"14847","353400",100,0,"2008",1
"14848","353400",100,0,"2009",1
"14849","353400",100,0,"2010",1
"14850","353400",100,0,"2011",1
"14851","353600",0,0,"1987",6
"14852","353600",0,0,"1988",6
"14853","353600",0,0,"1989",6
"14854","353600",0,0,"1990",6
"14855","353600",100,0,"1991",6
"14856","353600",0,0,"1992",6
"14857","353600",0,0,"1993",6
"14858","353600",0,0,"1994",6
"14859","353600",0,0,"1995",6
"14860","353600",0,0,"1996",6
"14861","353600",0,0,"1997",6
"14862","353600",0,0,"1998",6
"14863","353600",0,0,"1999",6
"14864","353600",0,0,"2000",6
"14865","353600",0,0,"2001",6
"14866","353600",0,0,"2002",6
"14867","353600",100,0,"2003",6
"14868","353600",0,0,"2004",6
"14869","353600",0,0,"2005",6
"14870","353600",100,0,"2006",6
"14871","353600",100,1,"2007",6
"14872","353600",100,1,"2008",6
"14873","353600",100,1,"2009",6
"14874","353600",100,1,"2010",6
"14875","353600",100,1,"2011",6
"14876","353800",0,0,"1987",3
"14877","353800",0,0,"1988",3
"14878","353800",0,0,"1989",3
"14879","353800",0,0,"1990",3
"14880","353800",0,0,"1991",3
"14881","353800",0,0,"1992",3
"14882","353800",0,0,"1993",3
"14883","353800",0,0,"1994",3
"14884","353800",0,0,"1995",3
"14885","353800",0,0,"1996",3
"14886","353800",0,0,"1997",3
"14887","353800",0,0,"1998",3
"14888","353800",0,0,"1999",3
"14889","353800",0,0,"2000",3
"14890","353800",0,0,"2001",3
"14891","353800",0,0,"2002",3
"14892","353800",0,0,"2003",3
"14893","353800",0,0,"2004",3
"14894","353800",0,0,"2005",3
"14895","353800",0,0,"2006",3
"14896","353800",100,0,"2007",3
"14897","353800",100,0,"2008",3
"14898","353800",100,0,"2009",3
"14899","353800",100,1,"2010",3
"14900","353800",100,1,"2011",3
"14901","354000",0,0,"1987",8
"14902","354000",0,0,"1988",8
"14903","354000",0,0,"1989",8
"14904","354000",0,0,"1990",8
"14905","354000",0,0,"1991",8
"14906","354000",0,0,"1992",8
"14907","354000",0,0,"1993",8
"14908","354000",0,0,"1994",8
"14909","354000",0,0,"1995",8
"14910","354000",0,0,"1996",8
"14911","354000",0,0,"1997",8
"14912","354000",0,0,"1998",8
"14913","354000",0,0,"1999",8
"14914","354000",0,0,"2000",8
"14915","354000",100,0,"2001",8
"14916","354000",0,0,"2002",8
"14917","354000",0,0,"2003",8
"14918","354000",0,0,"2004",8
"14919","354000",0,1,"2005",8
"14920","354000",0,1,"2006",8
"14921","354000",100,1,"2007",8
"14922","354000",100,1,"2008",8
"14923","354000",100,1,"2009",8
"14924","354000",100,1,"2010",8
"14925","354000",100,1,"2011",8
"14926","354200",0,0,"1987",1
"14927","354200",0,0,"1988",1
"14928","354200",0,0,"1989",1
"14929","354200",0,0,"1990",1
"14930","354200",0,0,"1991",1
"14931","354200",0,0,"1992",1
"14932","354200",0,0,"1993",1
"14933","354200",0,0,"1994",1
"14934","354200",0,0,"1995",1
"14935","354200",0,0,"1996",1
"14936","354200",100,0,"1997",1
"14937","354200",0,0,"1998",1
"14938","354200",0,0,"1999",1
"14939","354200",0,0,"2000",1
"14940","354200",0,0,"2001",1
"14941","354200",0,0,"2002",1
"14942","354200",0,0,"2003",1
"14943","354200",0,0,"2004",1
"14944","354200",0,0,"2005",1
"14945","354200",0,0,"2006",1
"14946","354200",0,0,"2007",1
"14947","354200",100,0,"2008",1
"14948","354200",100,0,"2009",1
"14949","354200",100,0,"2010",1
"14950","354200",100,0,"2011",1
"14951","354400",0,0,"1987",18
"14952","354400",0,0,"1988",18
"14953","354400",0,0,"1989",18
"14954","354400",0,0,"1990",18
"14955","354400",100,0,"1991",18
"14956","354400",0,0,"1992",18
"14957","354400",0,0,"1993",18
"14958","354400",0,0,"1994",18
"14959","354400",0,1,"1995",18
"14960","354400",0,1,"1996",18
"14961","354400",0,1,"1997",18
"14962","354400",0,1,"1998",18
"14963","354400",0,1,"1999",18
"14964","354400",0,1,"2000",18
"14965","354400",0,1,"2001",18
"14966","354400",0,1,"2002",18
"14967","354400",0,1,"2003",18
"14968","354400",0,1,"2004",18
"14969","354400",0,1,"2005",18
"14970","354400",0,1,"2006",18
"14971","354400",0,1,"2007",18
"14972","354400",0,1,"2008",18
"14973","354400",100,1,"2009",18
"14974","354400",100,1,"2010",18
"14975","354400",100,1,"2011",18
"14976","354600",0,0,"1987",3
"14977","354600",0,0,"1988",3
"14978","354600",0,0,"1989",3
"14979","354600",0,0,"1990",3
"14980","354600",0,0,"1991",3
"14981","354600",0,0,"1992",3
"14982","354600",0,0,"1993",3
"14983","354600",0,0,"1994",3
"14984","354600",0,0,"1995",3
"14985","354600",0,0,"1996",3
"14986","354600",100,0,"1997",3
"14987","354600",0,0,"1998",3
"14988","354600",0,0,"1999",3
"14989","354600",0,0,"2000",3
"14990","354600",0,0,"2001",3
"14991","354600",0,0,"2002",3
"14992","354600",0,0,"2003",3
"14993","354600",0,0,"2004",3
"14994","354600",0,0,"2005",3
"14995","354600",0,0,"2006",3
"14996","354600",0,0,"2007",3
"14997","354600",0,0,"2008",3
"14998","354600",0,0,"2009",3
"14999","354600",0,1,"2010",3
"15000","354600",100,1,"2011",3
"15001","354800",0,0,"1987",7
"15002","354800",0,0,"1988",7
"15003","354800",0,0,"1989",7
"15004","354800",0,0,"1990",7
"15005","354800",0,0,"1991",7
"15006","354800",0,0,"1992",7
"15007","354800",0,0,"1993",7
"15008","354800",0,0,"1994",7
"15009","354800",0,0,"1995",7
"15010","354800",0,0,"1996",7
"15011","354800",100,0,"1997",7
"15012","354800",0,0,"1998",7
"15013","354800",0,0,"1999",7
"15014","354800",0,0,"2000",7
"15015","354800",0,0,"2001",7
"15016","354800",0,0,"2002",7
"15017","354800",100,0,"2003",7
"15018","354800",100,0,"2004",7
"15019","354800",100,0,"2005",7
"15020","354800",100,1,"2006",7
"15021","354800",100,1,"2007",7
"15022","354800",0,1,"2008",7
"15023","354800",0,1,"2009",7
"15024","354800",0,1,"2010",7
"15025","354800",0,1,"2011",7
"15026","355000",0,0,"1987",5
"15027","355000",0,0,"1988",5
"15028","355000",0,0,"1989",5
"15029","355000",0,0,"1990",5
"15030","355000",100,0,"1991",5
"15031","355000",0,0,"1992",5
"15032","355000",0,0,"1993",5
"15033","355000",0,0,"1994",5
"15034","355000",0,0,"1995",5
"15035","355000",0,0,"1996",5
"15036","355000",100,0,"1997",5
"15037","355000",0,0,"1998",5
"15038","355000",0,0,"1999",5
"15039","355000",0,0,"2000",5
"15040","355000",0,0,"2001",5
"15041","355000",0,0,"2002",5
"15042","355000",0,0,"2003",5
"15043","355000",0,0,"2004",5
"15044","355000",0,0,"2005",5
"15045","355000",100,0,"2006",5
"15046","355000",100,0,"2007",5
"15047","355000",100,1,"2008",5
"15048","355000",0,1,"2009",5
"15049","355000",0,1,"2010",5
"15050","355000",0,1,"2011",5
"15051","355200",0,0,"1987",12
"15052","355200",0,0,"1988",12
"15053","355200",0,0,"1989",12
"15054","355200",0,0,"1990",12
"15055","355200",0,0,"1991",12
"15056","355200",0,0,"1992",12
"15057","355200",0,0,"1993",12
"15058","355200",0,0,"1994",12
"15059","355200",0,0,"1995",12
"15060","355200",0,0,"1996",12
"15061","355200",0,0,"1997",12
"15062","355200",0,0,"1998",12
"15063","355200",0,0,"1999",12
"15064","355200",0,0,"2000",12
"15065","355200",100,1,"2001",12
"15066","355200",0,1,"2002",12
"15067","355200",0,1,"2003",12
"15068","355200",100,1,"2004",12
"15069","355200",100,1,"2005",12
"15070","355200",100,1,"2006",12
"15071","355200",100,1,"2007",12
"15072","355200",100,1,"2008",12
"15073","355200",100,1,"2009",12
"15074","355200",100,1,"2010",12
"15075","355200",100,1,"2011",12
"15101","355600",0,0,"1987",1
"15102","355600",0,0,"1988",1
"15103","355600",0,0,"1989",1
"15104","355600",0,0,"1990",1
"15105","355600",0,0,"1991",1
"15106","355600",0,0,"1992",1
"15107","355600",0,0,"1993",1
"15108","355600",0,0,"1994",1
"15109","355600",0,0,"1995",1
"15110","355600",0,0,"1996",1
"15111","355600",0,0,"1997",1
"15112","355600",0,0,"1998",1
"15113","355600",0,0,"1999",1
"15114","355600",0,0,"2000",1
"15115","355600",0,0,"2001",1
"15116","355600",100,0,"2002",1
"15117","355600",100,0,"2003",1
"15118","355600",100,0,"2004",1
"15119","355600",100,0,"2005",1
"15120","355600",100,0,"2006",1
"15121","355600",100,0,"2007",1
"15122","355600",100,0,"2008",1
"15123","355600",100,0,"2009",1
"15124","355600",100,0,"2010",1
"15125","355600",100,0,"2011",1
"15126","355800",0,0,"1987",14
"15127","355800",0,0,"1988",14
"15128","355800",0,0,"1989",14
"15129","355800",0,0,"1990",14
"15130","355800",0,0,"1991",14
"15131","355800",0,0,"1992",14
"15132","355800",0,0,"1993",14
"15133","355800",0,0,"1994",14
"15134","355800",0,0,"1995",14
"15135","355800",0,0,"1996",14
"15136","355800",0,0,"1997",14
"15137","355800",0,0,"1998",14
"15138","355800",0,1,"1999",14
"15139","355800",100,1,"2000",14
"15140","355800",100,1,"2001",14
"15141","355800",100,1,"2002",14
"15142","355800",100,1,"2003",14
"15143","355800",100,1,"2004",14
"15144","355800",100,1,"2005",14
"15145","355800",100,1,"2006",14
"15146","355800",0,1,"2007",14
"15147","355800",0,1,"2008",14
"15148","355800",0,1,"2009",14
"15149","355800",0,1,"2010",14
"15150","355800",0,1,"2011",14
"15151","356000",0,0,"1987",23
"15152","356000",0,0,"1988",23
"15153","356000",0,0,"1989",23
"15154","356000",0,1,"1990",23
"15155","356000",0,1,"1991",23
"15156","356000",0,1,"1992",23
"15157","356000",0,1,"1993",23
"15158","356000",0,1,"1994",23
"15159","356000",0,1,"1995",23
"15160","356000",0,1,"1996",23
"15161","356000",0,1,"1997",23
"15162","356000",0,1,"1998",23
"15163","356000",0,1,"1999",23
"15164","356000",0,1,"2000",23
"15165","356000",0,1,"2001",23
"15166","356000",0,1,"2002",23
"15167","356000",0,1,"2003",23
"15168","356000",0,1,"2004",23
"15169","356000",0,1,"2005",23
"15170","356000",0,1,"2006",23
"15171","356000",0,1,"2007",23
"15172","356000",0,1,"2008",23
"15173","356000",0,1,"2009",23
"15174","356000",0,1,"2010",23
"15175","356000",0,1,"2011",23
"15176","356200",0,0,"1987",14
"15177","356200",0,0,"1988",14
"15178","356200",0,0,"1989",14
"15179","356200",0,0,"1990",14
"15180","356200",100,0,"1991",14
"15181","356200",0,0,"1992",14
"15182","356200",0,0,"1993",14
"15183","356200",0,0,"1994",14
"15184","356200",0,0,"1995",14
"15185","356200",0,0,"1996",14
"15186","356200",0,0,"1997",14
"15187","356200",0,0,"1998",14
"15188","356200",0,1,"1999",14
"15189","356200",0,1,"2000",14
"15190","356200",0,1,"2001",14
"15191","356200",100,1,"2002",14
"15192","356200",100,1,"2003",14
"15193","356200",100,1,"2004",14
"15194","356200",100,1,"2005",14
"15195","356200",100,1,"2006",14
"15196","356200",0,1,"2007",14
"15197","356200",0,1,"2008",14
"15198","356200",100,1,"2009",14
"15199","356200",100,1,"2010",14
"15200","356200",100,1,"2011",14
"15201","362000",0,0,"1987",1
"15202","362000",0,0,"1988",1
"15203","362000",0,0,"1989",1
"15204","362000",0,0,"1990",1
"15205","362000",0,0,"1991",1
"15206","362000",0,0,"1992",1
"15207","362000",0,0,"1993",1
"15208","362000",100,0,"1994",1
"15209","362000",0,0,"1995",1
"15210","362000",0,0,"1996",1
"15211","362000",0,0,"1997",1
"15212","362000",0,0,"1998",1
"15213","362000",0,0,"1999",1
"15214","362000",0,0,"2000",1
"15215","362000",0,0,"2001",1
"15216","362000",0,0,"2002",1
"15217","362000",0,0,"2003",1
"15218","362000",0,0,"2004",1
"15219","362000",0,0,"2005",1
"15220","362000",0,0,"2006",1
"15221","362000",0,0,"2007",1
"15222","362000",0,0,"2008",1
"15223","362000",0,0,"2009",1
"15224","362000",0,0,"2010",1
"15225","362000",0,0,"2011",1
"15226","362200",0,0,"1987",15
"15227","362200",0,0,"1988",15
"15228","362200",0,0,"1989",15
"15229","362200",0,0,"1990",15
"15230","362200",0,0,"1991",15
"15231","362200",0,0,"1992",15
"15232","362200",0,0,"1993",15
"15233","362200",100,0,"1994",15
"15234","362200",100,0,"1995",15
"15235","362200",0,0,"1996",15
"15236","362200",0,0,"1997",15
"15237","362200",0,1,"1998",15
"15238","362200",0,1,"1999",15
"15239","362200",0,1,"2000",15
"15240","362200",0,1,"2001",15
"15241","362200",0,1,"2002",15
"15242","362200",0,1,"2003",15
"15243","362200",0,1,"2004",15
"15244","362200",0,1,"2005",15
"15245","362200",0,1,"2006",15
"15246","362200",0,1,"2007",15
"15247","362200",0,1,"2008",15
"15248","362200",0,1,"2009",15
"15249","362200",100,1,"2010",15
"15250","362200",0,1,"2011",15
"15251","362400",0,0,"1987",23
"15252","362400",0,0,"1988",23
"15253","362400",0,0,"1989",23
"15254","362400",0,1,"1990",23
"15255","362400",0,1,"1991",23
"15256","362400",0,1,"1992",23
"15257","362400",0,1,"1993",23
"15258","362400",0,1,"1994",23
"15259","362400",0,1,"1995",23
"15260","362400",0,1,"1996",23
"15261","362400",0,1,"1997",23
"15262","362400",0,1,"1998",23
"15263","362400",0,1,"1999",23
"15264","362400",0,1,"2000",23
"15265","362400",0,1,"2001",23
"15266","362400",0,1,"2002",23
"15267","362400",0,1,"2003",23
"15268","362400",0,1,"2004",23
"15269","362400",0,1,"2005",23
"15270","362400",0,1,"2006",23
"15271","362400",0,1,"2007",23
"15272","362400",0,1,"2008",23
"15273","362400",0,1,"2009",23
"15274","362400",0,1,"2010",23
"15275","362400",100,1,"2011",23
"15276","362600",0,0,"1987",15
"15277","362600",0,0,"1988",15
"15278","362600",0,0,"1989",15
"15279","362600",0,0,"1990",15
"15280","362600",0,0,"1991",15
"15281","362600",0,0,"1992",15
"15282","362600",0,0,"1993",15
"15283","362600",0,0,"1994",15
"15284","362600",100,0,"1995",15
"15285","362600",0,0,"1996",15
"15286","362600",0,0,"1997",15
"15287","362600",0,1,"1998",15
"15288","362600",0,1,"1999",15
"15289","362600",0,1,"2000",15
"15290","362600",0,1,"2001",15
"15291","362600",0,1,"2002",15
"15292","362600",0,1,"2003",15
"15293","362600",0,1,"2004",15
"15294","362600",0,1,"2005",15
"15295","362600",0,1,"2006",15
"15296","362600",0,1,"2007",15
"15297","362600",0,1,"2008",15
"15298","362600",0,1,"2009",15
"15299","362600",0,1,"2010",15
"15300","362600",0,1,"2011",15
"15301","362800",0,0,"1987",4
"15302","362800",0,0,"1988",4
"15303","362800",0,0,"1989",4
"15304","362800",0,0,"1990",4
"15305","362800",0,0,"1991",4
"15306","362800",0,0,"1992",4
"15307","362800",0,0,"1993",4
"15308","362800",0,0,"1994",4
"15309","362800",0,0,"1995",4
"15310","362800",0,0,"1996",4
"15311","362800",0,0,"1997",4
"15312","362800",0,0,"1998",4
"15313","362800",0,0,"1999",4
"15314","362800",0,0,"2000",4
"15315","362800",0,0,"2001",4
"15316","362800",0,0,"2002",4
"15317","362800",0,0,"2003",4
"15318","362800",0,0,"2004",4
"15319","362800",0,0,"2005",4
"15320","362800",0,0,"2006",4
"15321","362800",0,0,"2007",4
"15322","362800",0,0,"2008",4
"15323","362800",0,1,"2009",4
"15324","362800",0,1,"2010",4
"15325","362800",0,1,"2011",4
"15326","363000",0,0,"1987",15
"15327","363000",0,0,"1988",15
"15328","363000",0,0,"1989",15
"15329","363000",0,0,"1990",15
"15330","363000",0,0,"1991",15
"15331","363000",0,0,"1992",15
"15332","363000",0,0,"1993",15
"15333","363000",0,0,"1994",15
"15334","363000",0,0,"1995",15
"15335","363000",0,0,"1996",15
"15336","363000",0,0,"1997",15
"15337","363000",0,1,"1998",15
"15338","363000",0,1,"1999",15
"15339","363000",0,1,"2000",15
"15340","363000",0,1,"2001",15
"15341","363000",0,1,"2002",15
"15342","363000",0,1,"2003",15
"15343","363000",0,1,"2004",15
"15344","363000",0,1,"2005",15
"15345","363000",0,1,"2006",15
"15346","363000",0,1,"2007",15
"15347","363000",0,1,"2008",15
"15348","363000",0,1,"2009",15
"15349","363000",0,1,"2010",15
"15350","363000",0,1,"2011",15
"15376","363400",0,0,"1987",15
"15377","363400",0,0,"1988",15
"15378","363400",0,0,"1989",15
"15379","363400",0,0,"1990",15
"15380","363400",0,0,"1991",15
"15381","363400",0,0,"1992",15
"15382","363400",0,0,"1993",15
"15383","363400",0,0,"1994",15
"15384","363400",0,0,"1995",15
"15385","363400",0,0,"1996",15
"15386","363400",0,0,"1997",15
"15387","363400",0,1,"1998",15
"15388","363400",0,1,"1999",15
"15389","363400",0,1,"2000",15
"15390","363400",0,1,"2001",15
"15391","363400",0,1,"2002",15
"15392","363400",0,1,"2003",15
"15393","363400",100,1,"2004",15
"15394","363400",0,1,"2005",15
"15395","363400",0,1,"2006",15
"15396","363400",100,1,"2007",15
"15397","363400",0,1,"2008",15
"15398","363400",0,1,"2009",15
"15399","363400",0,1,"2010",15
"15400","363400",0,1,"2011",15
