"Z","D","Y"
1,0,-1.16356599330902
1,2,0.569330871105194
1,2,0.171967938542366
1,2,-1.1514675617218
1,1,0.0632479339838028
1,2,0.474336385726929
1,1,-0.428759664297104
1,2,0.0778874233365059
1,2,1.37651669979095
1,2,0.416838735342026
1,2,1.16167879104614
1,2,-0.0723038017749786
1,1,1.3567042350769
1,1,-0.046321801841259
1,2,0.0124549763277173
1,2,-0.661863327026367
1,2,-1.24049544334412
1,2,0.441858381032944
1,2,0.139659374952316
1,2,0.473081856966019
1,2,0.840777158737183
1,2,0.440021991729736
1,1,-0.718081951141357
1,2,-0.0815398097038269
1,2,-0.75913792848587
1,2,1.05906677246094
1,2,0.221376284956932
1,2,-0.826534450054169
1,2,1.22654151916504
1,1,-0.0582190901041031
1,2,1.62339615821838
1,2,-0.859604239463806
1,1,1.62930011749268
1,2,-1.00904166698456
1,2,0.515036582946777
1,2,0.377039790153503
1,0,-1.60168480873108
1,2,0.203267529606819
1,2,0.30049067735672
1,2,1.00609076023102
1,2,0.252894282341003
1,2,1.22250461578369
1,2,1.2604683637619
1,2,0.641700685024261
1,2,-0.316661387681961
1,2,0.934381425380707
1,2,1.43901538848877
1,2,1.51374506950378
1,1,1.48448574542999
1,1,0.798596501350403
1,0,-1.29264104366302
1,2,0.100520692765713
1,1,1.11226308345795
1,1,0.474009931087494
1,2,0.194070920348167
1,1,0.209699913859367
1,1,-1.00712418556213
1,1,-0.672046959400177
1,1,-0.472047448158264
1,1,-1.3600572347641
1,1,-0.549443364143372
1,1,-0.865992188453674
1,1,0.88890528678894
1,1,-1.11332309246063
1,1,0.29619687795639
1,0,-1.23033142089844
1,1,1.32605767250061
1,0,-0.808735311031342
1,1,1.80480551719666
1,1,-0.209048613905907
